name,model_name,backend_used,effective_clip_frames,effective_sampling_rate,input_resize,input_crop,stride_frames,bandwidth_mbps,network_delay_ms,packet_loss,queue_delay_ms,jpeg_quality,n_total_manifest_rows,n_evaluated_videos,n_skipped_videos,video_top1_accuracy,avg_confidence,n_gt_classes_in_eval,n_pred_classes_in_eval,n_chunks,n_effective_chunks,n_dropped_chunks,chunk_top1_accuracy,infer_avg_ms,infer_p95_ms,tx_avg_ms,first_result_ms,end_to_end_avg_ms,prediction_switch_rate_avg,run_wall_time_sec,run_wall_time_min
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_100_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,100.0,0.05,0.0,80,20,20,0,0.65,0.770843373457059,7,13,1129,1082,47,0.6173752310536045,11.53690073933259,14.271209999424173,30.953320485496015,144.96948953112587,142.53890530986172,0.1277973403014327,18.47950000000128,0.30799166666668804
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_100_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,100.0,0.2,0.0,80,20,20,0,0.65,0.7677798093335242,7,13,1129,921,208,0.6308360477741585,12.280584256229258,15.284900000551715,30.953320485496015,145.65648460918456,143.18497974177487,0.12012806414067698,17.23769650000031,0.28729494166667185
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,20.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.78214579617661,14.429760001075921,247.92029324383802,289.49729125049925,280.0140889983233,0.16025119692399103,10.200160000000324,0.17000266666667205
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,20.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.87883284144114,14.81737000249268,247.92029324383802,289.7624062501374,280.2363051661644,0.16612822227852,10.029219299998658,0.16715365499997764
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,20.0,0.2,0.0,80,20,20,0,0.65,0.7622039857894409,7,13,568,461,107,0.6247288503253796,11.759499782909941,14.52670000071521,247.92029324383802,289.6102931254718,280.60929981002494,0.18582119069341443,8.887884299998404,0.1481314049999734
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,50.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.338701073278873,14.469530002679676,247.92029324383802,318.8334412496799,309.57064427542554,0.16025119692399103,9.929818199998408,0.16549696999997346
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,50.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.182145202925259,12.955744998907901,247.92029324383802,319.07173625009744,309.5396175276485,0.16612822227852,9.579413899999054,0.15965689833331756
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_50_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,50.0,0.2,0.0,80,20,20,0,0.65,0.7622039857894409,7,13,568,461,107,0.6247288503253796,11.689245119248845,14.057599997613579,247.92029324383802,319.3325481253414,310.53904514636383,0.18582119069341443,8.886682500000461,0.14811137500000768
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_100_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,100.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.24082576025298,13.239869998506038,247.92029324383802,368.9095212500062,359.4727689623997,0.16025119692399103,9.771591400000034,0.16285985666666722
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_100_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,100.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.137614022074585,13.018989999545735,247.92029324383802,368.82313625033856,359.49508634679785,0.16612822227852,9.533145400000649,0.15888575666667748
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_100_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,100.0,0.2,0.0,80,20,20,0,0.65,0.7622039857894409,7,13,568,461,107,0.6247288503253796,11.36099956616865,13.471199999912642,247.92029324383802,369.43839312493947,360.21079959328364,0.18582119069341443,8.677228500000638,0.14462047500001063
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,20.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.28947889093478,13.33785999850079,61.980073310959504,97.00603531226515,93.34746469147146,0.16025119692399103,9.828514400000131,0.1638085733333355
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,20.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.0726068264991,12.951074998454715,61.980073310959504,96.743005312678,93.1619749076799,0.16612822227852,9.61909899999955,0.1603183166666592
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,20.0,0.2,0.0,80,20,20,0,0.65,0.7622039857894409,7,13,568,461,107,0.6247288503253796,11.438163123597338,13.636600000609178,61.980073310959504,96.68104578086786,93.65061313037609,0.18582119069341443,8.851491400000668,0.1475248566666778
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,50.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.076686225348041,12.991050002892734,61.980073310959504,126.67931031261541,123.13467202588471,0.16025119692399103,9.702316599999904,0.16170527666666507
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,50.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.027249261995475,12.788694998926076,61.980073310959504,126.66376531248243,123.11661734317629,0.16612822227852,9.47674520000146,0.15794575333335767
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,50.0,0.2,0.0,80,20,20,0,0.65,0.7622039857894409,7,13,568,461,107,0.6247288503253796,11.125521475002925,12.849300001107622,61.980073310959504,126.30813078075153,123.33797148178166,0.18582119069341443,8.540428699998301,0.14234047833330501
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_100_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,100.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.17152343458705,12.987189998239046,61.980073310959504,176.64312531211618,173.22950923512371,0.16025119692399103,9.841588300001604,0.1640264716666934
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_100_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,100.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.030089852364254,12.913955002113651,61.980073310959504,176.5684253124753,173.11945793354508,0.16612822227852,9.474783099998604,0.1579130516666434
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_100_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,100.0,0.2,0.0,80,20,20,0,0.65,0.7622039857894409,7,13,568,461,107,0.6247288503253796,11.527463557443784,13.739500001975102,61.980073310959504,176.775230781539,173.73991356422252,0.18582119069341443,8.801839799998561,0.146697329999976
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,20.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.210279427634601,13.083249999544934,30.990036655479752,64.33884765638359,62.23927232790294,0.16025119692399103,9.82632999999987,0.16377216666666453
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,20.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.182227859864382,13.034289998904566,30.990036655479752,64.55851765686239,62.22691190045479,0.16612822227852,9.603444199998194,0.16005740333330323
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,20.0,0.2,0.0,80,20,20,0,0.65,0.7622039857894409,7,13,568,461,107,0.6247288503253796,11.110254663857821,12.808999999833759,30.990036655479752,64.19365789066796,62.21647966724719,0.18582119069341443,8.513023399998929,0.14188372333331548
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,50.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.136418425697803,13.030449999860139,30.990036655479752,94.4655526562041,92.16541132596613,0.16025119692399103,9.702621000000363,0.16171035000000605
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,50.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.208972140251369,13.372119997620755,30.990036655479752,94.51491265552468,92.25365618084177,0.16612822227852,9.591240700003254,0.15985401166672092
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,50.0,0.2,0.0,80,20,20,0,0.65,0.7622039857894409,7,13,568,461,107,0.6247288503253796,10.965293709390027,12.846800000261283,30.990036655479752,94.28377289054333,92.0715187127794,0.18582119069341443,8.390520000000834,0.1398420000000139
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_100_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,100.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,10.464390161067055,11.714610000854009,30.990036655479752,143.91768765670568,141.49338306133538,0.16025119692399103,9.222238099999231,0.1537039683333205
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_100_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,100.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,10.392912177097452,11.598954999317353,30.990036655479752,143.60637265579717,141.43759621768785,0.16612822227852,8.937937999999122,0.1489656333333187
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_100_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,100.0,0.2,0.0,80,20,20,0,0.65,0.7622039857894409,7,13,568,461,107,0.6247288503253796,10.44719978306212,11.590899997827364,30.990036655479752,143.63629289068194,141.5534247864515,0.18582119069341443,8.032747099998232,0.13387911833330388
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,4,1.0,20.0,0.01,0.0,80,20,20,0,0.6,0.7515909205306717,7,14,1009,998,11,0.6172344689378757,10.412430561069971,11.584394999954384,248.14475192021803,287.6569400002962,278.557517610168,0.1461331087567434,15.526718799999799,0.25877864666666334
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,4,1.0,20.0,0.05,0.0,80,20,20,0,0.6,0.7517125764370207,7,14,1009,968,41,0.6167355371900827,10.352823863658243,11.429594997571257,248.14475192021803,287.26370500043123,278.5744147727493,0.14796250761617344,15.134462499998335,0.2522410416666389
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,4,1.0,20.0,0.2,0.0,80,20,20,0,0.6,0.7494161436055503,7,14,1009,828,181,0.6195652173913043,10.651616425141711,12.162979999629897,248.14475192021803,287.45181187516135,278.92014752417555,0.14694852678929082,13.821848599996883,0.2303641433332814
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_1_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,4,1.0,50.0,0.01,0.0,80,20,20,0,0.6,0.7515909205306717,7,14,1009,998,11,0.6172344689378757,10.675362324659883,12.629829999241338,248.14475192021803,317.98041999961134,308.8204493737581,0.1461331087567434,15.843871000000945,0.2640645166666824
